1 : 3916
10 : 3244
102 : 2388
11 : 2321
110 : 4040
114 : 2148
116 : 3148
13 : 2284
2 : 4208
23 : 3376
24 : 4748
28 : 3528
29 : 2160
3 : 3656
34 : 7914
36 : 6812
38 : 2512
39 : 5612
52 : 3516
53 : 4608
56 : 3776
58 : 2480
59 : 5176
6 : 3152
61 : 2372
63 : 4936
66 : 2304
67 : 4464
76 : 4384
85 : 8124
86 : 7924
9 : 2556
90 : 7488
93 : 3968
94 : 2776
36 39 63 90 93 : 2576
36 39 85 86 90 : 4016
36 39 85 86 93 : 2840
36 39 85 90 93 : 2912
36 39 86 90 93 : 2720
36 52 85 86 90 : 2528
36 53 59 63 85 : 2232
36 53 59 63 86 : 2232
36 53 59 63 90 : 2232
36 53 59 85 86 : 2736
36 53 59 85 90 : 2736
36 53 59 86 90 : 2736
36 53 63 85 86 : 2736
36 53 63 85 90 : 2736
36 53 63 86 90 : 2736
36 53 85 86 90 : 3744
36 56 59 85 86 : 2072
36 56 59 85 93 : 2072
36 56 59 86 93 : 2072
36 56 63 85 86 : 2072
36 56 63 85 93 : 2072
36 56 63 86 93 : 2072
36 56 85 86 90 : 3408
36 56 85 86 93 : 2232
36 56 85 90 93 : 2112
36 56 86 90 93 : 2112
36 59 63 85 86 : 3488
36 59 63 85 90 : 3384
36 59 63 85 93 : 3056
36 59 63 86 90 : 3192
36 59 63 86 93 : 2864
36 59 63 90 93 : 2952
36 59 67 85 86 : 2552
36 59 67 85 90 : 2352
36 59 67 86 90 : 2352
36 59 76 85 86 : 2552
36 59 76 85 90 : 2352
36 59 76 86 90 : 2352
36 59 85 86 90 : 3936
36 59 85 86 93 : 3128
36 59 85 90 93 : 3216
36 59 86 90 93 : 3024
36 61 85 86 90 : 2192
36 63 67 85 86 : 2312
36 63 67 85 90 : 2112
36 63 67 86 90 : 2112
36 63 76 85 86 : 2312
36 63 76 85 90 : 2112
36 63 76 86 90 : 2112
36 63 85 86 90 : 3696
36 63 85 86 93 : 2936
36 63 85 90 93 : 3024
36 63 86 90 93 : 2832
36 66 85 86 90 : 2160
36 67 76 85 86 : 2264
36 67 76 85 90 : 2112
36 67 76 86 90 : 2112
36 67 85 86 90 : 2960
36 67 85 86 93 : 2120
36 76 85 86 90 : 2928
36 76 85 86 93 : 2120
36 85 86 90 93 : 3168
39 53 59 85 86 : 2256
39 53 59 85 90 : 2256
39 53 59 86 90 : 2256
39 53 63 85 86 : 2256
39 53 63 85 90 : 2256
39 53 63 86 90 : 2256
39 53 85 86 90 : 2784
39 56 85 86 90 : 3312
39 56 85 86 93 : 2136
39 59 63 85 86 : 2872
39 59 63 85 90 : 2696
39 59 63 85 93 : 2680
39 59 63 86 90 : 2504
39 59 63 86 93 : 2488
39 59 63 90 93 : 2504
39 59 67 85 86 : 2152
39 59 76 85 86 : 2152
39 59 85 86 90 : 2960
39 59 85 86 93 : 2824
39 59 85 90 93 : 2768
39 59 86 90 93 : 2576
39 63 85 86 90 : 2768
39 63 85 86 93 : 2632
39 63 85 90 93 : 2576
39 63 86 90 93 : 2384
39 67 76 85 86 : 2392
39 67 85 86 90 : 2336
39 76 85 86 90 : 2336
39 85 86 90 93 : 2720
53 56 85 86 90 : 2112
53 56 85 86 93 : 2112
53 56 85 90 93 : 2112
53 56 86 90 93 : 2112
53 59 63 85 86 : 2520
53 59 63 85 90 : 2520
53 59 63 86 90 : 2520
53 59 85 86 90 : 3216
53 63 85 86 90 : 3216
53 67 85 86 90 : 2592
53 76 85 86 90 : 2592
53 85 86 90 93 : 2112
53 85 86 90 94 : 2496
56 59 63 85 86 : 2212
56 59 63 85 90 : 2108
56 59 63 85 93 : 2200
56 59 63 86 90 : 2108
56 59 63 86 93 : 2200
56 59 63 90 93 : 2096
56 59 85 86 90 : 2192
56 59 85 86 93 : 2272
56 59 85 90 93 : 2168
56 59 86 90 93 : 2168
56 63 85 86 90 : 2192
56 63 85 86 93 : 2272
56 63 85 90 93 : 2168
56 63 86 90 93 : 2168
56 85 86 90 93 : 2312
59 63 67 85 86 : 2500
59 63 67 85 90 : 2228
59 63 67 86 90 : 2228
59 63 76 85 86 : 2488
59 63 76 85 90 : 2216
59 63 76 86 90 : 2216
59 63 85 86 90 : 3596
59 63 85 86 93 : 3136
59 63 85 90 93 : 3152
59 63 86 90 93 : 2960
59 67 76 85 86 : 2632
59 67 76 85 90 : 2336
59 67 76 86 90 : 2336
59 67 85 86 90 : 2960
59 67 85 86 93 : 2320
59 67 85 90 93 : 2072
59 67 86 90 93 : 2072
59 76 85 86 90 : 2936
59 76 85 86 93 : 2320
59 76 85 90 93 : 2072
59 76 86 90 93 : 2072
59 85 86 90 93 : 3224
63 67 76 85 86 : 2392
63 67 76 85 90 : 2096
63 67 76 86 90 : 2096
63 67 85 86 90 : 2720
63 67 85 86 93 : 2128
63 76 85 86 90 : 2696
63 76 85 86 93 : 2128
63 85 86 90 93 : 3032
67 76 85 86 90 : 3080
67 76 85 86 93 : 2224
67 85 86 90 93 : 2216
76 85 86 90 93 : 2216
1 110 24 34 36 85 : 2456
1 110 24 34 36 86 : 2456
1 110 24 34 36 90 : 2456
1 110 24 34 85 86 : 2504
1 110 24 34 85 90 : 2504
1 110 24 34 86 90 : 2504
1 110 24 36 85 86 : 2456
1 110 24 36 85 90 : 2456
1 110 24 36 86 90 : 2456
1 110 24 85 86 90 : 2504
1 110 34 36 85 86 : 2800
1 110 34 36 85 90 : 2728
1 110 34 36 86 90 : 2728
1 110 34 85 86 90 : 2776
1 110 36 85 86 90 : 2728
1 24 34 36 61 85 : 2210
1 24 34 36 61 86 : 2210
1 24 34 36 61 90 : 2192
1 24 34 36 66 85 : 2160
1 24 34 36 66 86 : 2160
1 24 34 36 66 90 : 2160
1 24 34 36 85 86 : 3170
1 24 34 36 85 90 : 3152
1 24 34 36 86 90 : 3152
1 24 34 61 85 86 : 2210
1 24 34 61 85 90 : 2192
1 24 34 61 86 90 : 2192
1 24 34 66 85 86 : 2160
1 24 34 66 85 90 : 2160
1 24 34 66 86 90 : 2160
1 24 34 85 86 90 : 3248
1 24 36 61 85 86 : 2228
1 24 36 61 85 90 : 2192
1 24 36 61 86 90 : 2192
1 24 36 66 85 86 : 2160
1 24 36 66 85 90 : 2160
1 24 36 66 86 90 : 2160
1 24 36 85 86 90 : 3152
1 24 61 85 86 90 : 2192
1 24 66 85 86 90 : 2160
1 29 34 36 85 86 : 2160
1 29 34 36 85 90 : 2160
1 29 34 36 86 90 : 2160
1 29 34 85 86 90 : 2160
1 29 36 85 86 90 : 2160
1 34 36 38 85 86 : 2112
1 34 36 38 85 90 : 2112
1 34 36 38 86 90 : 2112
1 34 36 61 85 86 : 2210
1 34 36 61 85 90 : 2192
1 34 36 61 86 90 : 2192
1 34 36 66 85 86 : 2160
1 34 36 66 85 90 : 2160
1 34 36 66 86 90 : 2160
1 34 36 85 86 90 : 3696
1 34 38 85 86 90 : 2216
1 34 61 85 86 90 : 2192
1 34 66 85 86 90 : 2160
1 36 38 85 86 90 : 2112
1 36 61 85 86 90 : 2192
1 36 66 85 86 90 : 2160
10 34 36 39 85 86 : 2134
10 34 36 59 85 86 : 2068
10 34 36 85 86 90 : 3016
2 23 34 36 39 59 : 2656
2 23 34 36 39 63 : 2464
2 23 34 36 39 85 : 2656
2 23 34 36 39 86 : 2656
2 23 34 36 39 90 : 2432
2 23 34 36 39 93 : 2464
2 23 34 36 59 63 : 2464
2 23 34 36 59 85 : 2656
2 23 34 36 59 86 : 2656
2 23 34 36 59 90 : 2432
2 23 34 36 59 93 : 2464
2 23 34 36 63 85 : 2464
2 23 34 36 63 86 : 2464
2 23 34 36 63 90 : 2240
2 23 34 36 63 93 : 2272
2 23 34 36 85 86 : 2656
2 23 34 36 85 90 : 2432
2 23 34 36 85 93 : 2464
2 23 34 36 86 90 : 2432
2 23 34 36 86 93 : 2464
2 23 34 36 90 93 : 2432
2 23 34 39 59 63 : 2464
2 23 34 39 59 85 : 2656
2 23 34 39 59 86 : 2656
2 23 34 39 59 90 : 2432
2 23 34 39 59 93 : 2464
2 23 34 39 63 85 : 2464
2 23 34 39 63 86 : 2464
2 23 34 39 63 90 : 2240
2 23 34 39 63 93 : 2272
2 23 34 39 85 86 : 2656
2 23 34 39 85 90 : 2432
2 23 34 39 85 93 : 2464
2 23 34 39 86 90 : 2432
2 23 34 39 86 93 : 2464
2 23 34 39 90 93 : 2432
2 23 34 59 63 85 : 2560
2 23 34 59 63 86 : 2560
2 23 34 59 63 90 : 2336
2 23 34 59 63 93 : 2368
2 23 34 59 85 86 : 2752
2 23 34 59 85 90 : 2528
2 23 34 59 85 93 : 2560
2 23 34 59 86 90 : 2528
2 23 34 59 86 93 : 2560
2 23 34 59 90 93 : 2528
2 23 34 63 85 86 : 2560
2 23 34 63 85 90 : 2336
2 23 34 63 85 93 : 2368
2 23 34 63 86 90 : 2336
2 23 34 63 86 93 : 2368
2 23 34 63 90 93 : 2336
2 23 34 85 86 90 : 2528
2 23 34 85 86 93 : 2560
2 23 34 85 90 93 : 2528
2 23 34 86 90 93 : 2528
2 23 36 39 59 63 : 2464
2 23 36 39 59 85 : 2656
2 23 36 39 59 86 : 2656
2 23 36 39 59 90 : 2432
2 23 36 39 59 93 : 2464
2 23 36 39 63 85 : 2464
2 23 36 39 63 86 : 2464
2 23 36 39 63 90 : 2240
2 23 36 39 63 93 : 2272
2 23 36 39 85 86 : 2656
2 23 36 39 85 90 : 2432
2 23 36 39 85 93 : 2464
2 23 36 39 86 90 : 2432
2 23 36 39 86 93 : 2464
2 23 36 39 90 93 : 2432
2 23 36 59 63 85 : 2464
2 23 36 59 63 86 : 2464
2 23 36 59 63 90 : 2240
2 23 36 59 63 93 : 2272
2 23 36 59 85 86 : 2656
2 23 36 59 85 90 : 2432
2 23 36 59 85 93 : 2464
2 23 36 59 86 90 : 2432
2 23 36 59 86 93 : 2464
2 23 36 59 90 93 : 2432
2 23 36 63 85 86 : 2464
2 23 36 63 85 90 : 2240
2 23 36 63 85 93 : 2272
2 23 36 63 86 90 : 2240
2 23 36 63 86 93 : 2272
2 23 36 63 90 93 : 2240
2 23 36 85 86 90 : 2432
2 23 36 85 86 93 : 2464
2 23 36 85 90 93 : 2432
2 23 36 86 90 93 : 2432
2 23 39 59 63 85 : 2464
2 23 39 59 63 86 : 2464
2 23 39 59 63 90 : 2240
2 23 39 59 63 93 : 2272
2 23 39 59 85 86 : 2656
2 23 39 59 85 90 : 2432
2 23 39 59 85 93 : 2464
2 23 39 59 86 90 : 2432
2 23 39 59 86 93 : 2464
2 23 39 59 90 93 : 2432
2 23 39 63 85 86 : 2464
2 23 39 63 85 90 : 2240
2 23 39 63 85 93 : 2272
2 23 39 63 86 90 : 2240
2 23 39 63 86 93 : 2272
2 23 39 63 90 93 : 2240
2 23 39 85 86 90 : 2432
2 23 39 85 86 93 : 2464
2 23 39 85 90 93 : 2432
2 23 39 86 90 93 : 2432
2 23 59 63 85 86 : 2560
2 23 59 63 85 90 : 2336
2 23 59 63 85 93 : 2368
2 23 59 63 86 90 : 2336
2 23 59 63 86 93 : 2368
2 23 59 63 90 93 : 2336
2 23 59 85 86 90 : 2528
2 23 59 85 86 93 : 2560
2 23 59 85 90 93 : 2528
2 23 59 86 90 93 : 2528
2 23 63 85 86 90 : 2336
2 23 63 85 86 93 : 2368
2 23 63 85 90 93 : 2336
2 23 63 86 90 93 : 2336
2 23 85 86 90 93 : 2528
2 28 34 36 59 63 : 2048
2 28 34 36 59 85 : 2096
2 28 34 36 59 86 : 2096
2 28 34 36 63 85 : 2048
2 28 34 36 63 86 : 2048
2 28 34 36 85 86 : 2112
2 28 34 39 53 59 : 2112
2 28 34 39 53 63 : 2112
2 28 34 39 53 85 : 2496
2 28 34 39 53 86 : 2496
2 28 34 39 53 90 : 2496
2 28 34 39 59 63 : 2216
2 28 34 39 59 85 : 2480
2 28 34 39 59 86 : 2480
2 28 34 39 59 90 : 2112
2 28 34 39 63 85 : 2480
2 28 34 39 63 86 : 2480
2 28 34 39 63 90 : 2112
2 28 34 39 85 86 : 3024
2 28 34 39 85 90 : 2496
2 28 34 39 85 93 : 2064
2 28 34 39 86 90 : 2496
2 28 34 39 86 93 : 2064
2 28 34 53 59 85 : 2112
2 28 34 53 59 86 : 2112
2 28 34 53 59 90 : 2112
2 28 34 53 63 85 : 2112
2 28 34 53 63 86 : 2112
2 28 34 53 63 90 : 2112
2 28 34 53 85 86 : 2496
2 28 34 53 85 90 : 2496
2 28 34 53 86 90 : 2496
2 28 34 59 63 85 : 2324
2 28 34 59 63 86 : 2324
2 28 34 59 85 86 : 2648
2 28 34 59 85 90 : 2280
2 28 34 59 86 90 : 2280
2 28 34 63 85 86 : 2600
2 28 34 63 85 90 : 2232
2 28 34 63 86 90 : 2232
2 28 34 85 86 90 : 2688
2 28 34 85 86 93 : 2160
2 28 36 39 59 63 : 2144
2 28 36 39 59 85 : 2144
2 28 36 39 63 85 : 2144
2 28 36 59 63 85 : 2240
2 28 36 59 63 86 : 2048
2 28 36 59 63 93 : 2048
2 28 36 59 85 86 : 2096
2 28 36 59 85 90 : 2064
2 28 36 59 85 93 : 2048
2 28 36 63 85 86 : 2048
2 28 36 63 85 93 : 2048
2 28 39 53 59 85 : 2112
2 28 39 53 59 86 : 2112
2 28 39 53 59 90 : 2112
2 28 39 53 63 85 : 2112
2 28 39 53 63 86 : 2112
2 28 39 53 63 90 : 2112
2 28 39 53 85 86 : 2496
2 28 39 53 85 90 : 2496
2 28 39 53 86 90 : 2496
2 28 39 59 63 85 : 2408
2 28 39 59 63 86 : 2216
2 28 39 59 63 90 : 2112
2 28 39 59 85 86 : 2480
2 28 39 59 85 90 : 2304
2 28 39 59 85 93 : 2096
2 28 39 59 86 90 : 2112
2 28 39 63 85 86 : 2480
2 28 39 63 85 90 : 2304
2 28 39 63 85 93 : 2096
2 28 39 63 86 90 : 2112
2 28 39 85 86 90 : 2496
2 28 39 85 86 93 : 2064
2 28 53 59 85 86 : 2112
2 28 53 59 85 90 : 2112
2 28 53 59 86 90 : 2112
2 28 53 63 85 86 : 2112
2 28 53 63 85 90 : 2112
2 28 53 63 86 90 : 2112
2 28 53 85 86 90 : 2496
2 28 59 63 85 86 : 2324
2 28 59 63 85 90 : 2220
2 28 59 63 85 93 : 2120
2 28 59 85 86 90 : 2280
2 28 63 85 86 90 : 2232
2 34 36 39 59 63 : 2464
2 34 36 39 59 85 : 2656
2 34 36 39 59 86 : 2656
2 34 36 39 59 90 : 2432
2 34 36 39 59 93 : 2464
2 34 36 39 63 85 : 2464
2 34 36 39 63 86 : 2464
2 34 36 39 63 90 : 2240
2 34 36 39 63 93 : 2272
2 34 36 39 85 86 : 2672
2 34 36 39 85 90 : 2432
2 34 36 39 85 93 : 2480
2 34 36 39 86 90 : 2432
2 34 36 39 86 93 : 2480
2 34 36 39 90 93 : 2432
2 34 36 59 63 85 : 2560
2 34 36 59 63 86 : 2560
2 34 36 59 63 90 : 2336
2 34 36 59 63 93 : 2368
2 34 36 59 85 86 : 2800
2 34 36 59 85 90 : 2576
2 34 36 59 85 93 : 2560
2 34 36 59 86 90 : 2576
2 34 36 59 86 93 : 2560
2 34 36 59 90 93 : 2528
2 34 36 63 85 86 : 2560
2 34 36 63 85 90 : 2336
2 34 36 63 85 93 : 2368
2 34 36 63 86 90 : 2336
2 34 36 63 86 93 : 2368
2 34 36 63 90 93 : 2336
2 34 36 85 86 90 : 2576
2 34 36 85 86 93 : 2576
2 34 36 85 90 93 : 2528
2 34 36 86 90 93 : 2528
2 34 39 53 59 85 : 2112
2 34 39 53 59 86 : 2112
2 34 39 53 59 90 : 2112
2 34 39 53 63 85 : 2112
2 34 39 53 63 86 : 2112
2 34 39 53 63 90 : 2112
2 34 39 53 85 86 : 2496
2 34 39 53 85 90 : 2496
2 34 39 53 86 90 : 2496
2 34 39 59 63 85 : 2728
2 34 39 59 63 86 : 2728
2 34 39 59 63 90 : 2432
2 34 39 59 63 93 : 2344
2 34 39 59 85 86 : 3184
2 34 39 59 85 90 : 2816
2 34 39 59 85 93 : 2608
2 34 39 59 86 90 : 2816
2 34 39 59 86 93 : 2608
2 34 39 59 90 93 : 2432
2 34 39 63 85 86 : 2992
2 34 39 63 85 90 : 2624
2 34 39 63 85 93 : 2416
2 34 39 63 86 90 : 2624
2 34 39 63 86 93 : 2416
2 34 39 63 90 93 : 2240
2 34 39 67 76 85 : 2032
2 34 39 67 76 86 : 2032
2 34 39 67 85 86 : 2464
2 34 39 67 85 90 : 2048
2 34 39 67 86 90 : 2048
2 34 39 76 85 86 : 2464
2 34 39 76 85 90 : 2048
2 34 39 76 86 90 : 2048
2 34 39 85 86 90 : 3200
2 34 39 85 86 93 : 2768
2 34 39 85 90 93 : 2432
2 34 39 86 90 93 : 2432
2 34 53 59 85 86 : 2208
2 34 53 59 85 90 : 2208
2 34 53 59 86 90 : 2208
2 34 53 63 85 86 : 2208
2 34 53 63 85 90 : 2208
2 34 53 63 86 90 : 2208
2 34 53 85 86 90 : 2592
2 34 59 63 85 86 : 2932
2 34 59 63 85 90 : 2636
2 34 59 63 85 93 : 2536
2 34 59 63 86 90 : 2636
2 34 59 63 86 93 : 2536
2 34 59 63 90 93 : 2432
2 34 59 67 85 86 : 2200
2 34 59 76 85 86 : 2176
2 34 59 85 86 90 : 3080
2 34 59 85 86 93 : 2800
2 34 59 85 90 93 : 2624
2 34 59 86 90 93 : 2624
2 34 63 85 86 90 : 2840
2 34 63 85 86 93 : 2608
2 34 63 85 90 93 : 2432
2 34 63 86 90 93 : 2432
2 34 67 76 85 86 : 2272
2 34 67 85 86 90 : 2336
2 34 76 85 86 90 : 2288
2 34 85 86 90 93 : 2624
2 36 39 59 63 85 : 2656
2 36 39 59 63 86 : 2464
2 36 39 59 63 90 : 2432
2 36 39 59 63 93 : 2464
2 36 39 59 85 86 : 2656
2 36 39 59 85 90 : 2624
2 36 39 59 85 93 : 2656
2 36 39 59 86 90 : 2432
2 36 39 59 86 93 : 2464
2 36 39 59 90 93 : 2624
2 36 39 63 85 86 : 2464
2 36 39 63 85 90 : 2432
2 36 39 63 85 93 : 2464
2 36 39 63 86 90 : 2240
2 36 39 63 86 93 : 2272
2 36 39 63 90 93 : 2432
2 36 39 85 86 90 : 2432
2 36 39 85 86 93 : 2480
2 36 39 85 90 93 : 2624
2 36 39 86 90 93 : 2432
2 36 59 63 85 86 : 2560
2 36 59 63 85 90 : 2528
2 36 59 63 85 93 : 2560
2 36 59 63 86 90 : 2336
2 36 59 63 86 93 : 2368
2 36 59 63 90 93 : 2528
2 36 59 85 86 90 : 2576
2 36 59 85 86 93 : 2560
2 36 59 85 90 93 : 2720
2 36 59 86 90 93 : 2528
2 36 63 85 86 90 : 2336
2 36 63 85 86 93 : 2368
2 36 63 85 90 93 : 2528
2 36 63 86 90 93 : 2336
2 36 85 86 90 93 : 2528
2 39 53 59 85 86 : 2112
2 39 53 59 85 90 : 2112
2 39 53 59 86 90 : 2112
2 39 53 63 85 86 : 2112
2 39 53 63 85 90 : 2112
2 39 53 63 86 90 : 2112
2 39 53 85 86 90 : 2496
2 39 59 63 85 86 : 2728
2 39 59 63 85 90 : 2624
2 39 59 63 85 93 : 2536
2 39 59 63 86 90 : 2432
2 39 59 63 86 93 : 2344
2 39 59 63 90 93 : 2432
2 39 59 85 86 90 : 2816
2 39 59 85 86 93 : 2608
2 39 59 85 90 93 : 2624
2 39 59 86 90 93 : 2432
2 39 63 85 86 90 : 2624
2 39 63 85 86 93 : 2416
2 39 63 85 90 93 : 2432
2 39 63 86 90 93 : 2240
2 39 67 76 85 86 : 2032
2 39 67 85 86 90 : 2048
2 39 76 85 86 90 : 2048
2 39 85 86 90 93 : 2432
2 53 59 85 86 90 : 2208
2 53 63 85 86 90 : 2208
2 59 63 85 86 90 : 2636
2 59 63 85 86 93 : 2536
2 59 63 85 90 93 : 2624
2 59 63 86 90 93 : 2432
2 59 85 86 90 93 : 2624
2 63 85 86 90 93 : 2432
23 28 34 59 63 85 : 2032
23 28 34 59 63 86 : 2032
23 28 34 59 85 86 : 2032
23 28 34 63 85 86 : 2032
23 28 59 63 85 86 : 2032
23 34 36 39 56 85 : 2120
23 34 36 39 56 86 : 2120
23 34 36 39 56 93 : 2120
23 34 36 39 59 63 : 2608
23 34 36 39 59 85 : 2872
23 34 36 39 59 86 : 2872
23 34 36 39 59 90 : 2576
23 34 36 39 59 93 : 2680
23 34 36 39 63 85 : 2680
23 34 36 39 63 86 : 2680
23 34 36 39 63 90 : 2384
23 34 36 39 63 93 : 2488
23 34 36 39 85 86 : 3016
23 34 36 39 85 90 : 2720
23 34 36 39 85 93 : 2824
23 34 36 39 86 90 : 2720
23 34 36 39 86 93 : 2824
23 34 36 39 90 93 : 2720
23 34 36 56 85 86 : 2120
23 34 36 56 85 93 : 2120
23 34 36 56 86 93 : 2120
23 34 36 59 63 85 : 2864
23 34 36 59 63 86 : 2864
23 34 36 59 63 90 : 2568
23 34 36 59 63 93 : 2672
23 34 36 59 85 86 : 3128
23 34 36 59 85 90 : 2832
23 34 36 59 85 93 : 2936
23 34 36 59 86 90 : 2832
23 34 36 59 86 93 : 2936
23 34 36 59 90 93 : 2832
23 34 36 63 85 86 : 2936
23 34 36 63 85 90 : 2640
23 34 36 63 85 93 : 2744
23 34 36 63 86 90 : 2640
23 34 36 63 86 93 : 2744
23 34 36 63 90 93 : 2640
23 34 36 85 86 90 : 2976
23 34 36 85 86 93 : 3080
23 34 36 85 90 93 : 2976
23 34 36 86 90 93 : 2976
23 34 39 56 85 86 : 2120
23 34 39 56 85 93 : 2120
23 34 39 56 86 93 : 2120
23 34 39 59 63 85 : 2608
23 34 39 59 63 86 : 2608
23 34 39 59 63 90 : 2312
23 34 39 59 63 93 : 2416
23 34 39 59 85 86 : 2872
23 34 39 59 85 90 : 2576
23 34 39 59 85 93 : 2680
23 34 39 59 86 90 : 2576
23 34 39 59 86 93 : 2680
23 34 39 59 90 93 : 2576
23 34 39 63 85 86 : 2680
23 34 39 63 85 90 : 2384
23 34 39 63 85 93 : 2488
23 34 39 63 86 90 : 2384
23 34 39 63 86 93 : 2488
23 34 39 63 90 93 : 2384
23 34 39 85 86 90 : 2720
23 34 39 85 86 93 : 2824
23 34 39 85 90 93 : 2720
23 34 39 86 90 93 : 2720
23 34 53 56 85 86 : 2112
23 34 53 56 85 90 : 2112
23 34 53 56 85 93 : 2112
23 34 53 56 86 90 : 2112
23 34 53 56 86 93 : 2112
23 34 53 56 90 93 : 2112
23 34 53 85 86 90 : 2112
23 34 53 85 86 93 : 2112
23 34 53 85 90 93 : 2112
23 34 53 86 90 93 : 2112
23 34 56 59 85 86 : 2080
23 34 56 59 85 93 : 2080
23 34 56 59 86 93 : 2080
23 34 56 63 85 86 : 2080
23 34 56 63 85 93 : 2080
23 34 56 63 86 93 : 2080
23 34 56 85 86 90 : 2120
23 34 56 85 86 93 : 2224
23 34 56 85 90 93 : 2120
23 34 56 86 90 93 : 2120
23 34 59 63 85 86 : 2968
23 34 59 63 85 90 : 2672
23 34 59 63 85 93 : 2776
23 34 59 63 86 90 : 2672
23 34 59 63 86 93 : 2776
23 34 59 63 90 93 : 2672
23 34 59 85 86 90 : 2936
23 34 59 85 86 93 : 3040
23 34 59 85 90 93 : 2936
23 34 59 86 90 93 : 2936
23 34 63 85 86 90 : 2744
23 34 63 85 86 93 : 2848
23 34 63 85 90 93 : 2744
23 34 63 86 90 93 : 2744
23 34 67 85 86 93 : 2032
23 34 76 85 86 93 : 2032
23 34 85 86 90 93 : 3080
23 36 39 56 85 86 : 2120
23 36 39 56 85 93 : 2120
23 36 39 56 86 93 : 2120
23 36 39 59 63 85 : 2608
23 36 39 59 63 86 : 2608
23 36 39 59 63 90 : 2312
23 36 39 59 63 93 : 2416
23 36 39 59 85 86 : 2872
23 36 39 59 85 90 : 2576
23 36 39 59 85 93 : 2680
23 36 39 59 86 90 : 2576
23 36 39 59 86 93 : 2680
23 36 39 59 90 93 : 2576
23 36 39 63 85 86 : 2680
23 36 39 63 85 90 : 2384
23 36 39 63 85 93 : 2488
23 36 39 63 86 90 : 2384
23 36 39 63 86 93 : 2488
23 36 39 63 90 93 : 2384
23 36 39 85 86 90 : 2720
23 36 39 85 86 93 : 2824
23 36 39 85 90 93 : 2720
23 36 39 86 90 93 : 2720
23 36 56 85 86 93 : 2120
23 36 59 63 85 86 : 2864
23 36 59 63 85 90 : 2568
23 36 59 63 85 93 : 2672
23 36 59 63 86 90 : 2568
23 36 59 63 86 93 : 2672
23 36 59 63 90 93 : 2568
23 36 59 85 86 90 : 2832
23 36 59 85 86 93 : 2936
23 36 59 85 90 93 : 2832
23 36 59 86 90 93 : 2832
23 36 63 85 86 90 : 2640
23 36 63 85 86 93 : 2744
23 36 63 85 90 93 : 2640
23 36 63 86 90 93 : 2640
23 36 85 86 90 93 : 2976
23 39 56 85 86 93 : 2120
23 39 59 63 85 86 : 2608
23 39 59 63 85 90 : 2312
23 39 59 63 85 93 : 2416
23 39 59 63 86 90 : 2312
23 39 59 63 86 93 : 2416
23 39 59 63 90 93 : 2312
23 39 59 85 86 90 : 2576
23 39 59 85 86 93 : 2680
23 39 59 85 90 93 : 2576
23 39 59 86 90 93 : 2576
23 39 63 85 86 90 : 2384
23 39 63 85 86 93 : 2488
23 39 63 85 90 93 : 2384
23 39 63 86 90 93 : 2384
23 39 85 86 90 93 : 2720
23 53 56 85 86 90 : 2112
23 53 56 85 86 93 : 2112
23 53 56 85 90 93 : 2112
23 53 56 86 90 93 : 2112
23 53 85 86 90 93 : 2112
23 56 59 85 86 93 : 2080
23 56 63 85 86 93 : 2080
23 56 85 86 90 93 : 2120
23 59 63 85 86 90 : 2672
23 59 63 85 86 93 : 2776
23 59 63 85 90 93 : 2672
23 59 63 86 90 93 : 2672
23 59 85 86 90 93 : 2936
23 63 85 86 90 93 : 2744
24 34 36 61 85 86 : 2210
24 34 36 61 85 90 : 2192
24 34 36 61 86 90 : 2192
24 34 36 66 85 86 : 2160
24 34 36 66 85 90 : 2160
24 34 36 66 86 90 : 2160
24 34 36 85 86 90 : 3296
24 34 38 85 86 90 : 2144
24 34 39 85 86 90 : 2064
24 34 53 85 86 90 : 2496
24 34 53 85 86 94 : 2496
24 34 53 85 90 94 : 2496
24 34 53 86 90 94 : 2496
24 34 61 85 86 90 : 2192
24 34 66 85 86 90 : 2160
24 34 67 85 86 90 : 2048
24 34 85 86 90 94 : 2576
24 36 61 85 86 90 : 2192
24 36 66 85 86 90 : 2160
24 53 85 86 90 94 : 2496
28 34 36 39 85 86 : 2040
28 34 36 59 63 85 : 2120
28 34 36 59 63 86 : 2120
28 34 36 59 85 86 : 2168
28 34 36 63 85 86 : 2120
28 34 39 53 59 85 : 2112
28 34 39 53 59 86 : 2112
28 34 39 53 59 90 : 2112
28 34 39 53 63 85 : 2112
28 34 39 53 63 86 : 2112
28 34 39 53 63 90 : 2112
28 34 39 53 85 86 : 2496
28 34 39 53 85 90 : 2496
28 34 39 53 86 90 : 2496
28 34 39 59 63 85 : 2288
28 34 39 59 63 86 : 2288
28 34 39 59 85 86 : 2552
28 34 39 59 85 90 : 2112
28 34 39 59 86 90 : 2112
28 34 39 63 85 86 : 2552
28 34 39 63 85 90 : 2112
28 34 39 63 86 90 : 2112
28 34 39 85 86 90 : 2496
28 34 39 85 86 93 : 2136
28 34 53 59 85 86 : 2112
28 34 53 59 85 90 : 2112
28 34 53 59 86 90 : 2112
28 34 53 63 85 86 : 2112
28 34 53 63 85 90 : 2112
28 34 53 63 86 90 : 2112
28 34 53 85 86 90 : 2496
28 34 59 63 85 86 : 2404
28 34 59 63 85 90 : 2036
28 34 59 63 86 90 : 2036
28 34 59 85 86 90 : 2288
